,focal_pid,pubt,journal,Q,IF,citations
1476,20300854,2010,biomedical microdevices,Q3,3.0,7
1477,20585863,2010,biomedical microdevices,Q3,3.0,1
1478,20300857,2010,biomedical microdevices,Q3,3.0,9
1479,20689992,2010,biomedical microdevices,Q3,3.0,1
1480,20033299,2010,biomedical microdevices,Q3,3.0,11
1481,20166634,2010,pediatric annals,Q3,1.1,0
1482,20600904,2010,transplant immunology,Q3,1.6,5
1483,20553870,2010,transplant immunology,Q3,1.6,1
1484,19815070,2010,transplant immunology,Q3,1.6,1
1485,19900552,2010,transplant immunology,Q3,1.6,5
1486,20600901,2010,transplant immunology,Q3,1.6,0
1487,20206695,2010,transplant immunology,Q3,1.6,21
1488,20045460,2010,transplant immunology,Q3,1.6,4
1489,20951204,2010,transplant immunology,Q3,1.6,1
1490,20035868,2010,transplant immunology,Q3,1.6,11
1491,20598888,2010,transplant immunology,Q3,1.6,3
1492,20036332,2010,transplant immunology,Q3,1.6,5
1493,20398767,2010,transplant immunology,Q3,1.6,9
1494,19900551,2010,transplant immunology,Q3,1.6,0
1495,20850529,2010,transplant immunology,Q3,1.6,1
1496,20434559,2010,transplant immunology,Q3,1.6,11
1497,20600903,2010,transplant immunology,Q3,1.6,3
1498,20850528,2010,transplant immunology,Q3,1.6,14
1499,20470887,2010,transplant immunology,Q3,1.6,14
1500,20688163,2010,transplant immunology,Q3,1.6,5
1501,20888911,2010,transplant immunology,Q3,1.6,1
1502,20471480,2010,transplant immunology,Q3,1.6,7
1503,20430098,2010,transplant immunology,Q3,1.6,4
1504,20620210,2010,transplant immunology,Q3,1.6,6
1505,20472061,2010,transplant immunology,Q3,1.6,3
1506,20450974,2010,transplant immunology,Q3,1.6,6
1507,20454893,2010,immunogenetics,Q3,2.9,12
1508,20405120,2010,immunogenetics,Q3,2.9,2
1509,20195593,2010,immunogenetics,Q3,2.9,37
1510,20661731,2010,immunogenetics,Q3,2.9,5
1511,20033399,2010,immunogenetics,Q3,2.9,12
1512,20544345,2010,immunogenetics,Q3,2.9,14
1513,20151120,2010,immunogenetics,Q3,2.9,12
1514,20556377,2010,immunogenetics,Q3,2.9,13
1515,20844870,2010,immunogenetics,Q3,2.9,16
1516,19967353,2010,immunogenetics,Q3,2.9,13
1517,20821315,2010,immunogenetics,Q3,2.9,21
1518,20058003,2010,immunogenetics,Q3,2.9,7
1519,20179920,2010,immunogenetics,Q3,2.9,1
1520,20012603,2010,immunogenetics,Q3,2.9,20
1521,20333376,2010,immunogenetics,Q3,2.9,1
1522,20213141,2010,immunogenetics,Q3,2.9,16
1523,20714894,2010,immunogenetics,Q3,2.9,7
1524,19937016,2010,immunogenetics,Q3,2.9,3
1525,20162414,2010,immunogenetics,Q3,2.9,42
1526,20842357,2010,immunogenetics,Q3,2.9,12
1527,20174921,2010,immunogenetics,Q3,2.9,11
1528,20376438,2010,immunogenetics,Q3,2.9,14
1529,20442993,2010,immunogenetics,Q3,2.9,8
1530,20195594,2010,immunogenetics,Q3,2.9,33
1531,20661732,2010,immunogenetics,Q3,2.9,62
1532,20881910,2010,pediatric emergency care,Q3,1.2,4
1533,20944511,2010,pediatric emergency care,Q3,1.2,29
1534,21088633,2010,pediatric emergency care,Q3,1.2,2
1535,20216282,2010,pediatric emergency care,Q3,1.2,11
1536,20622629,2010,pediatric emergency care,Q3,1.2,2
1537,21088636,2010,pediatric emergency care,Q3,1.2,9
1538,21057285,2010,pediatric emergency care,Q3,1.2,5
1539,20404779,2010,pediatric emergency care,Q3,1.2,5
1540,20930599,2010,pediatric emergency care,Q3,1.2,7
1541,21131807,2010,pediatric emergency care,Q3,1.2,2
1542,21057284,2010,pediatric emergency care,Q3,1.2,0
1543,20693858,2010,pediatric emergency care,Q3,1.2,0
1544,20930596,2010,pediatric emergency care,Q3,1.2,1
1545,20093995,2010,pediatric emergency care,Q3,1.2,1
1546,20502389,2010,pediatric emergency care,Q3,1.2,21
1547,20622631,2010,pediatric emergency care,Q3,1.2,8
1548,20805779,2010,pediatric emergency care,Q3,1.2,4
1549,20531129,2010,pediatric emergency care,Q3,1.2,2
1550,20944510,2010,pediatric emergency care,Q3,1.2,10
1551,20145507,2010,pediatric emergency care,Q3,1.2,6
1552,19137263,2010,international ophthalmology,Q3,1.4,0
1553,18854948,2010,international ophthalmology,Q3,1.4,3
1554,20502943,2010,international ophthalmology,Q3,1.4,2
1555,19205626,2010,international ophthalmology,Q3,1.4,21
1556,19183854,2010,international ophthalmology,Q3,1.4,17
1557,19190858,2010,international ophthalmology,Q3,1.4,22
1558,19169862,2010,international ophthalmology,Q3,1.4,4
1559,20108110,2010,international ophthalmology,Q3,1.4,1
1560,20076991,2010,international ophthalmology,Q3,1.4,4
1561,20517636,2010,international ophthalmology,Q3,1.4,6
1562,19618126,2010,international ophthalmology,Q3,1.4,15
1563,19343275,2010,international ophthalmology,Q3,1.4,11
1564,20361231,2010,international ophthalmology,Q3,1.4,0
1565,19165422,2010,international ophthalmology,Q3,1.4,10
1566,19151926,2010,international ophthalmology,Q3,1.4,35
1567,18854947,2010,international ophthalmology,Q3,1.4,4
1568,20668914,2010,international ophthalmology,Q3,1.4,20
1569,19466382,2010,international ophthalmology,Q3,1.4,0
1570,19139827,2010,international ophthalmology,Q3,1.4,0
1571,20499266,2010,international ophthalmology,Q3,1.4,2
1572,20499265,2010,international ophthalmology,Q3,1.4,5
1573,19430730,2010,international ophthalmology,Q3,1.4,51
1574,19849717,2010,fems yeast research,Q3,2.4,34
1575,20491945,2010,fems yeast research,Q3,2.4,12
1576,20345899,2010,fems yeast research,Q3,2.4,9
1577,20100286,2010,fems yeast research,Q3,2.4,25
1578,20491937,2010,fems yeast research,Q3,2.4,18
1579,20868381,2010,fems yeast research,Q3,2.4,32
1580,20528953,2010,fems yeast research,Q3,2.4,3
1581,20146743,2010,fems yeast research,Q3,2.4,0
1582,20030734,2010,fems yeast research,Q3,2.4,16
1583,20550582,2010,fems yeast research,Q3,2.4,23
1584,20955199,2010,fems yeast research,Q3,2.4,12
1585,20491941,2010,fems yeast research,Q3,2.4,4
1586,20726898,2010,fems yeast research,Q3,2.4,4
1587,20146744,2010,fems yeast research,Q3,2.4,15
1588,20402797,2010,fems yeast research,Q3,2.4,7
1589,20707819,2010,fems yeast research,Q3,2.4,8
1590,20059551,2010,fems yeast research,Q3,2.4,0
1591,19840118,2010,fems yeast research,Q3,2.4,11
1592,20662936,2010,fems yeast research,Q3,2.4,5
1593,20214685,2010,fems yeast research,Q3,2.4,7
1594,20946356,2010,fems yeast research,Q3,2.4,22
1595,20337724,2010,fems yeast research,Q3,2.4,6
1596,20608986,2010,fems yeast research,Q3,2.4,2
1597,20550580,2010,fems yeast research,Q3,2.4,6
1598,22282610,2010,indian journal of microbiology,Q3,2.1,4
1599,23100821,2010,indian journal of microbiology,Q3,2.1,4
1600,22815576,2010,indian journal of microbiology,Q3,2.1,4
1601,22815569,2010,indian journal of microbiology,Q3,2.1,1
1602,23100837,2010,indian journal of microbiology,Q3,2.1,4
1603,23100839,2010,indian journal of microbiology,Q3,2.1,3
1604,23100843,2010,indian journal of microbiology,Q3,2.1,8
1605,22282605,2010,indian journal of microbiology,Q3,2.1,4
1606,22815580,2010,indian journal of microbiology,Q3,2.1,0
1607,22282608,2010,indian journal of microbiology,Q3,2.1,12
1608,22815587,2010,indian journal of microbiology,Q3,2.1,0
1609,22815586,2010,indian journal of microbiology,Q3,2.1,2
1610,23100844,2010,indian journal of microbiology,Q3,2.1,0
1611,23100822,2010,indian journal of microbiology,Q3,2.1,3
1612,22282609,2010,indian journal of microbiology,Q3,2.1,6
1613,23100853,2010,indian journal of microbiology,Q3,2.1,1
1614,22815585,2010,indian journal of microbiology,Q3,2.1,5
1615,23100847,2010,indian journal of microbiology,Q3,2.1,2
1616,22815584,2010,indian journal of microbiology,Q3,2.1,2
1617,22282613,2010,indian journal of microbiology,Q3,2.1,1
1618,22282601,2010,indian journal of microbiology,Q3,2.1,38
1619,23100846,2010,indian journal of microbiology,Q3,2.1,3
1620,23100807,2010,indian journal of microbiology,Q3,2.1,19
1621,22282616,2010,indian journal of microbiology,Q3,2.1,0
1622,21225124,2010,arquivos brasileiros de oftalmologia,Q3,1.1,3
1623,21225133,2010,arquivos brasileiros de oftalmologia,Q3,1.1,1
1624,20730282,2010,arquivos brasileiros de oftalmologia,Q3,1.1,1
1625,20464111,2010,arquivos brasileiros de oftalmologia,Q3,1.1,4
1626,20549042,2010,arquivos brasileiros de oftalmologia,Q3,1.1,0
1627,20730287,2010,arquivos brasileiros de oftalmologia,Q3,1.1,0
1628,20464121,2010,arquivos brasileiros de oftalmologia,Q3,1.1,2
1629,21225130,2010,arquivos brasileiros de oftalmologia,Q3,1.1,6
1630,20464113,2010,arquivos brasileiros de oftalmologia,Q3,1.1,3
1631,21225135,2010,arquivos brasileiros de oftalmologia,Q3,1.1,0
1632,20730284,2010,arquivos brasileiros de oftalmologia,Q3,1.1,11
1633,20730281,2010,arquivos brasileiros de oftalmologia,Q3,1.1,1
1634,20464110,2010,arquivos brasileiros de oftalmologia,Q3,1.1,1
1635,20549045,2010,arquivos brasileiros de oftalmologia,Q3,1.1,4
1636,20549040,2010,arquivos brasileiros de oftalmologia,Q3,1.1,2
1637,20944939,2010,arquivos brasileiros de oftalmologia,Q3,1.1,3
1638,20464118,2010,arquivos brasileiros de oftalmologia,Q3,1.1,0
1639,20944946,2010,arquivos brasileiros de oftalmologia,Q3,1.1,0
1640,21225136,2010,arquivos brasileiros de oftalmologia,Q3,1.1,4
1641,21271023,2010,arquivos brasileiros de oftalmologia,Q3,1.1,4
1642,20549036,2010,arquivos brasileiros de oftalmologia,Q3,1.1,0
1643,20944945,2010,arquivos brasileiros de oftalmologia,Q3,1.1,0
1644,20730291,2010,arquivos brasileiros de oftalmologia,Q3,1.1,1
1645,20944942,2010,arquivos brasileiros de oftalmologia,Q3,1.1,4
1646,19847924,2010,genetic epidemiology,Q3,1.7,83
1647,20091798,2010,genetic epidemiology,Q3,1.7,101
1648,19697356,2010,genetic epidemiology,Q3,1.7,6
1649,20718043,2010,genetic epidemiology,Q3,1.7,38
1650,21031455,2010,genetic epidemiology,Q3,1.7,8
1651,20039380,2010,genetic epidemiology,Q3,1.7,23
1652,20552648,2010,genetic epidemiology,Q3,1.7,49
1653,20839289,2010,genetic epidemiology,Q3,1.7,27
1654,20088020,2010,genetic epidemiology,Q3,1.7,11
1655,19434715,2010,genetic epidemiology,Q3,1.7,13
1656,19697328,2010,genetic epidemiology,Q3,1.7,5
1657,19847795,2010,genetic epidemiology,Q3,1.7,79
1658,19582778,2010,genetic epidemiology,Q3,1.7,6
1659,19810024,2010,genetic epidemiology,Q3,1.7,51
1660,20568256,2010,genetic epidemiology,Q3,1.7,5
1661,19455578,2010,genetic epidemiology,Q3,1.7,67
1662,20568275,2010,genetic epidemiology,Q3,1.7,2
1663,20552637,2010,genetic epidemiology,Q3,1.7,6
1664,20717975,2010,genetic epidemiology,Q3,1.7,17
1665,20878717,2010,genetic epidemiology,Q3,1.7,17
1666,19582786,2010,genetic epidemiology,Q3,1.7,11
1667,21104890,2010,genetic epidemiology,Q3,1.7,98
1668,21104889,2010,genetic epidemiology,Q3,1.7,11
1669,20397150,2010,genetic epidemiology,Q3,1.7,12
1670,20583285,2010,genetic epidemiology,Q3,1.7,10
1671,20102140,2010,journal of continuing education in nursing,Q3,1.1,1
1672,20229964,2010,journal of continuing education in nursing,Q3,1.1,1
1673,20166643,2010,journal of continuing education in nursing,Q3,1.1,0
1674,20411886,2010,journal of continuing education in nursing,Q3,1.1,1
1675,20540460,2010,journal of continuing education in nursing,Q3,1.1,3
1676,20229965,2010,journal of continuing education in nursing,Q3,1.1,0
1677,20672756,2010,journal of continuing education in nursing,Q3,1.1,0
1678,20540465,2010,journal of continuing education in nursing,Q3,1.1,5
1679,20411881,2010,journal of continuing education in nursing,Q3,1.1,4
1680,20672759,2010,journal of continuing education in nursing,Q3,1.1,2
1681,20229962,2010,journal of continuing education in nursing,Q3,1.1,0
1682,20411877,2010,journal of continuing education in nursing,Q3,1.1,1
1683,20506929,2010,journal of continuing education in nursing,Q3,1.1,1
1684,20608574,2010,journal of continuing education in nursing,Q3,1.1,0
1685,20411872,2010,journal of continuing education in nursing,Q3,1.1,5
1686,20540462,2010,journal of continuing education in nursing,Q3,1.1,0
1687,20229957,2010,journal of continuing education in nursing,Q3,1.1,2
1688,20506925,2010,journal of continuing education in nursing,Q3,1.1,0
1689,20666353,2010,journal of continuing education in nursing,Q3,1.1,1
1690,20506928,2010,journal of continuing education in nursing,Q3,1.1,1
1691,20166648,2010,journal of continuing education in nursing,Q3,1.1,0
1692,20613948,2010,international journal of endocrinology,Q3,2.3,2
1693,20049157,2010,international journal of endocrinology,Q3,2.3,29
1694,20414467,2010,international journal of endocrinology,Q3,2.3,47
1695,21197463,2010,international journal of endocrinology,Q3,2.3,11
1696,20339560,2010,international journal of endocrinology,Q3,2.3,20
1697,21197089,2010,international journal of endocrinology,Q3,2.3,44
1698,20016683,2010,international journal of endocrinology,Q3,2.3,30
1699,20016682,2010,international journal of endocrinology,Q3,2.3,16
1700,20652073,2010,international journal of endocrinology,Q3,2.3,0
1701,20169119,2010,international journal of endocrinology,Q3,2.3,17
1702,21197072,2010,international journal of endocrinology,Q3,2.3,11
1703,21197437,2010,international journal of endocrinology,Q3,2.3,4
1704,20224815,2010,international journal of endocrinology,Q3,2.3,81
1705,20706540,2010,international journal of endocrinology,Q3,2.3,73
1706,20885925,2010,international journal of endocrinology,Q3,2.3,5
1707,20049159,2010,international journal of endocrinology,Q3,2.3,13
1708,20862345,2010,international journal of endocrinology,Q3,2.3,4
1709,20145718,2010,international journal of endocrinology,Q3,2.3,64
1710,20011094,2010,international journal of endocrinology,Q3,2.3,169
1711,20049158,2010,international journal of endocrinology,Q3,2.3,40
1712,20862389,2010,international journal of endocrinology,Q3,2.3,0
1713,20016680,2010,international journal of endocrinology,Q3,2.3,23
1714,20049156,2010,international journal of endocrinology,Q3,2.3,14
1715,20156555,2010,research in microbiology,Q3,2.5,21
1716,20034562,2010,research in microbiology,Q3,2.5,2
1717,20863883,2010,research in microbiology,Q3,2.5,2
1718,20302928,2010,research in microbiology,Q3,2.5,86
1719,20600858,2010,research in microbiology,Q3,2.5,44
1720,20594941,2010,research in microbiology,Q3,2.5,9
1721,20558279,2010,research in microbiology,Q3,2.5,2
1722,20558282,2010,research in microbiology,Q3,2.5,0
1723,20600860,2010,research in microbiology,Q3,2.5,6
1724,20381608,2010,research in microbiology,Q3,2.5,17
1725,20138988,2010,research in microbiology,Q3,2.5,2
1726,20123017,2010,research in microbiology,Q3,2.5,69
1727,20600862,2010,research in microbiology,Q3,2.5,2
1728,20868745,2010,research in microbiology,Q3,2.5,20
1729,20558280,2010,research in microbiology,Q3,2.5,16
1730,20600857,2010,research in microbiology,Q3,2.5,19
1731,20685242,2010,research in microbiology,Q3,2.5,28
1732,20359529,2010,research in microbiology,Q3,2.5,5
1733,20546893,2010,research in microbiology,Q3,2.5,17
1734,20863889,2010,research in microbiology,Q3,2.5,8
1735,20034561,2010,research in microbiology,Q3,2.5,26
1736,20457252,2010,research in microbiology,Q3,2.5,33
1737,20045726,2010,research in microbiology,Q3,2.5,11
1738,20863884,2010,research in microbiology,Q3,2.5,22
1739,20600855,2010,research in microbiology,Q3,2.5,20
1740,20374553,2010,seminars in dialysis,Q3,1.4,8
1741,21175831,2010,seminars in dialysis,Q3,1.4,17
1742,20331816,2010,seminars in dialysis,Q3,1.4,1
1743,21039873,2010,seminars in dialysis,Q3,1.4,13
1744,19747172,2010,seminars in dialysis,Q3,1.4,16
1745,20701721,2010,seminars in dialysis,Q3,1.4,5
1746,21166877,2010,seminars in dialysis,Q3,1.4,5
1747,20701717,2010,seminars in dialysis,Q3,1.4,41
1748,21069925,2010,seminars in dialysis,Q3,1.4,6
1749,20374549,2010,seminars in dialysis,Q3,1.4,4
1750,21175839,2010,seminars in dialysis,Q3,1.4,1
1751,20701722,2010,seminars in dialysis,Q3,1.4,17
1752,21121953,2010,seminars in dialysis,Q3,1.4,16
1753,21039872,2010,seminars in dialysis,Q3,1.4,65
1754,20701715,2010,seminars in dialysis,Q3,1.4,5
1755,21039874,2010,seminars in dialysis,Q3,1.4,1
1756,21175837,2010,seminars in dialysis,Q3,1.4,1
1757,21175832,2010,seminars in dialysis,Q3,1.4,5
1758,20210913,2010,seminars in dialysis,Q3,1.4,2
1759,20210915,2010,seminars in dialysis,Q3,1.4,15
1760,19747171,2010,seminars in dialysis,Q3,1.4,18
1761,20179423,2010,cell adhesion & migration,Q3,3.3,14
1762,20574149,2010,cell adhesion & migration,Q3,3.3,14
1763,20372052,2010,cell adhesion & migration,Q3,3.3,7
1764,20168079,2010,cell adhesion & migration,Q3,3.3,15
1765,20622526,2010,cell adhesion & migration,Q3,3.3,21
1766,20305380,2010,cell adhesion & migration,Q3,3.3,18
1767,20372092,2010,cell adhesion & migration,Q3,3.3,10
1768,20448461,2010,cell adhesion & migration,Q3,3.3,10
1769,20009572,2010,cell adhesion & migration,Q3,3.3,42
1770,20179422,2010,cell adhesion & migration,Q3,3.3,15
1771,20448469,2010,cell adhesion & migration,Q3,3.3,10
1772,20595809,2010,cell adhesion & migration,Q3,3.3,6
1773,20523111,2010,cell adhesion & migration,Q3,3.3,24
1774,20559020,2010,cell adhesion & migration,Q3,3.3,20
1775,20215876,2010,cell adhesion & migration,Q3,3.3,1
1776,20574148,2010,cell adhesion & migration,Q3,3.3,6
1777,20519929,2010,cell adhesion & migration,Q3,3.3,13
1778,20009581,2010,cell adhesion & migration,Q3,3.3,5
1779,20139699,2010,cell adhesion & migration,Q3,3.3,34
1780,20962585,2010,cell adhesion & migration,Q3,3.3,32
1781,20930560,2010,cell adhesion & migration,Q3,3.3,6
1782,20505318,2010,cell adhesion & migration,Q3,3.3,26
1783,20234192,2010,cell adhesion & migration,Q3,3.3,4
1784,20400864,2010,cell adhesion & migration,Q3,3.3,15
1785,24899960,2010,nuclear medicine and molecular imaging,Q3,1.3,2
1786,25013521,2010,nuclear medicine and molecular imaging,Q3,1.3,4
1787,24899932,2010,nuclear medicine and molecular imaging,Q3,1.3,24
1788,24899948,2010,nuclear medicine and molecular imaging,Q3,1.3,4
1789,21151484,2010,nuclear medicine and molecular imaging,Q3,1.3,2
1790,24899936,2010,nuclear medicine and molecular imaging,Q3,1.3,5
1791,24899940,2010,nuclear medicine and molecular imaging,Q3,1.3,6
1792,24899955,2010,nuclear medicine and molecular imaging,Q3,1.3,0
1793,24895501,2010,nuclear medicine and molecular imaging,Q3,1.3,2
1794,25013524,2010,nuclear medicine and molecular imaging,Q3,1.3,10
1795,25013522,2010,nuclear medicine and molecular imaging,Q3,1.3,1
1796,24899958,2010,nuclear medicine and molecular imaging,Q3,1.3,10
1797,24899957,2010,nuclear medicine and molecular imaging,Q3,1.3,0
1798,25013531,2010,nuclear medicine and molecular imaging,Q3,1.3,2
1799,24899963,2010,nuclear medicine and molecular imaging,Q3,1.3,1
1800,24899970,2010,nuclear medicine and molecular imaging,Q3,1.3,0
1801,24899952,2010,nuclear medicine and molecular imaging,Q3,1.3,4
1802,24899965,2010,nuclear medicine and molecular imaging,Q3,1.3,4
1803,24899956,2010,nuclear medicine and molecular imaging,Q3,1.3,1
